0,680,24,2,1
1,680,0,0,0
1,704,2,1,0
6,680,7,1,0
7,680,8,1,0
8,680,9,1,0
9,680,609,3,3
10,672,9,0,1
10,680,610,3,3
11,680,611,3,3
12,680,612,3,3
13,680,613,3,3
14,704,13,0,1
18,680,618,3,3
18,704,17,0,1
19,680,619,3,3
20,680,620,3,3
21,680,621,3,3
22,680,622,3,3
23,680,22,0,1
24,680,23,0,1
25,680,49,3,2
26,680,25,1,1
26,704,27,2,1
31,680,32,2,1
32,680,33,2,1
33,680,34,2,1
34,680,9,0,2
35,672,34,1,2
35,680,10,0,2
36,680,11,0,2
37,680,12,0,2
38,680,13,0,2
39,704,38,1,2
43,680,18,0,2
43,704,42,1,2
44,680,19,0,2
45,680,20,0,2
46,680,21,0,2
47,680,22,0,2
48,680,47,1,2
49,680,48,1,2
50,680,74,3,2
51,680,50,1,1
51,704,52,2,1
56,680,57,2,1
57,680,58,2,1
58,680,59,2,1
60,672,59,1,2
60,680,85,3,0
61,680,86,3,0
62,680,87,3,0
63,680,88,3,0
64,704,63,1,2
68,680,93,3,0
68,704,67,1,2
69,680,94,3,0
70,680,95,3,0
71,680,96,3,0
73,680,72,1,2
74,680,73,1,2
75,680,99,3,2
76,680,75,1,1
76,704,77,2,1
81,680,82,2,1
82,680,83,2,1
83,680,84,2,1
85,672,84,1,2
85,680,110,3,0
86,680,111,3,0
87,680,112,3,0
88,680,113,3,0
89,704,88,1,2
93,680,118,3,0
93,704,92,1,2
94,680,119,3,0
95,680,120,3,0
96,680,121,3,0
98,680,97,1,2
99,680,98,1,2
100,680,124,3,2
101,680,100,1,1
101,704,102,2,1
106,680,107,2,1
107,680,108,2,1
108,680,109,2,1
109,704,134,3,0
110,672,109,1,2
110,680,135,3,0
110,704,135,3,0
111,680,136,3,0
111,704,136,3,0
112,680,137,3,0
112,704,137,3,0
113,680,138,3,0
113,704,138,3,0
114,704,113,1,2
118,680,143,3,0
119,680,144,3,0
119,704,144,3,0
120,680,145,3,0
120,704,145,3,0
121,680,146,3,0
121,704,146,3,0
122,704,147,3,0
123,680,122,1,2
124,680,123,1,2
125,651,126,1,1
125,680,149,3,2
126,680,125,1,1
126,704,127,2,1
131,651,651,30,0
131,680,132,2,1
132,651,131,1,2
132,680,133,2,1
133,651,132,1,2
133,680,134,2,1
134,651,133,1,2
134,680,159,3,0
134,704,135,2,1
135,672,134,1,2
135,680,160,3,0
135,704,136,2,1
136,680,161,3,0
136,704,137,2,1
137,680,162,3,0
137,704,138,2,1
138,680,163,3,0
138,704,704,83,0
139,704,138,1,2
143,680,168,3,0
143,704,142,1,2
144,680,169,3,0
144,704,143,1,2
145,680,170,3,0
145,704,144,1,2
146,680,171,3,0
146,704,145,1,2
147,651,148,2,1
147,680,172,3,0
147,704,146,1,2
148,651,149,2,1
148,680,147,1,2
149,651,125,2,3
149,680,148,1,2
150,651,125,0,2
150,680,174,3,2
151,680,150,1,1
151,704,152,2,1
156,651,131,0,3
156,680,157,2,1
157,651,132,0,3
157,680,158,2,1
158,651,133,0,3
158,680,159,2,1
159,651,134,0,3
159,672,184,3,0
159,680,184,3,0
160,672,159,1,2
160,680,185,3,0
161,680,186,3,0
162,680,187,3,0
163,680,188,3,0
164,704,163,1,2
168,680,193,3,0
168,704,167,1,2
169,680,194,3,0
170,680,195,3,0
171,680,196,3,0
172,651,147,0,3
172,672,197,3,0
172,680,197,3,0
173,651,148,0,3
173,680,172,1,2
174,651,149,0,3
174,680,173,1,2
175,680,199,3,2
176,680,175,1,1
176,704,177,2,1
181,680,182,2,1
182,680,183,2,1
183,680,184,2,1
184,672,672,51,0
184,680,209,3,0
185,672,184,1,2
185,680,210,3,0
186,680,211,3,0
187,680,212,3,0
188,680,213,3,0
189,704,188,1,2
193,680,218,3,0
193,704,192,1,2
194,680,219,3,0
195,680,220,3,0
196,680,221,3,0
197,672,198,2,1
197,680,222,3,0
198,680,197,1,2
199,680,198,1,2
200,680,224,3,2
201,680,200,1,1
201,704,202,2,1
206,680,207,2,1
207,680,208,2,1
208,680,209,2,1
209,680,234,3,0
210,672,209,1,2
210,680,235,3,0
211,680,236,3,0
212,680,237,3,0
213,680,238,3,0
214,704,213,1,2
218,680,243,3,0
