0,667,25,1,0
0,711,24,2,1
1,711,0,0,0
2,711,1,0,1
3,711,4,1,0
4,711,5,1,0
5,667,30,2,0
5,711,6,1,0
6,661,31,2,0
6,667,31,2,0
6,711,7,1,0
6,717,7,1,0
7,661,32,2,0
7,667,32,2,0
7,711,8,1,0
7,717,8,1,0
8,661,33,2,0
8,667,33,2,0
8,711,9,1,0
8,717,9,1,0
9,661,34,2,0
9,667,34,2,0
9,711,609,3,3
10,661,9,0,1
10,667,9,0,1
10,711,610,3,3
10,717,35,2,0
11,661,10,0,1
11,667,10,0,1
11,711,611,3,3
11,717,36,2,0
12,661,11,0,1
12,667,11,0,1
12,711,612,3,3
12,717,37,2,0
13,667,12,0,1
13,711,613,3,3
14,711,614,3,3
15,711,615,3,3
16,711,616,3,3
17,711,617,3,3
18,667,19,1,0
18,711,618,3,3
19,661,20,1,0
19,667,20,1,0
19,711,619,3,3
19,717,44,2,0
20,661,21,1,0
20,667,21,1,0
20,711,620,3,3
20,717,45,2,0
21,661,22,1,0
21,667,22,1,0
21,711,621,3,3
21,717,46,2,0
22,661,47,2,0
22,667,47,2,0
22,711,622,3,3
23,661,48,2,0
23,667,48,2,0
23,711,22,0,1
23,717,22,0,1
24,661,49,2,0
24,667,49,2,0
24,711,23,0,1
24,717,23,0,1
25,667,50,2,0
25,711,49,3,2
26,711,25,1,1
27,711,26,1,2
28,711,29,2,1
29,711,30,2,1
30,667,55,3,0
30,711,31,2,1
31,661,56,3,0
31,667,56,3,0
31,711,32,2,1
31,717,32,2,1
32,661,57,3,0
32,667,57,3,0
32,711,33,2,1
32,717,33,2,1
33,661,58,3,0
33,667,58,3,0
33,711,34,2,1
33,717,34,2,1
34,661,59,3,0
34,667,59,3,0
34,711,9,0,2
35,661,34,1,2
35,667,34,1,2
35,711,10,0,2
35,717,60,3,0
36,661,35,1,2
36,667,35,1,2
36,711,11,0,2
36,717,61,3,0
37,661,36,1,2
37,667,36,1,2
37,711,12,0,2
37,717,62,3,0
38,667,37,1,2
38,711,13,0,2
39,711,14,0,2
40,711,15,0,2
41,711,16,0,2
42,711,17,0,2
43,667,44,2,1
43,711,18,0,2
44,661,45,2,1
44,667,45,2,1
44,711,19,0,2
44,717,69,3,0
45,661,46,2,1
45,667,46,2,1
45,711,20,0,2
45,717,70,3,0
46,661,47,2,1
46,667,47,2,1
46,711,21,0,2
46,717,71,3,0
47,661,72,3,0
47,667,72,3,0
47,711,22,0,2
48,661,73,3,0
48,667,73,3,0
48,711,47,1,2
48,717,47,1,2
49,661,74,3,0
49,667,74,3,0
49,711,48,1,2
49,717,48,1,2
50,667,75,2,0
50,711,74,3,2
51,711,50,1,1
52,711,51,1,2
53,711,54,2,1
54,711,55,2,1
55,667,80,3,0
55,711,56,2,1
56,661,81,3,0
56,667,81,3,0
56,711,57,2,1
56,717,57,2,1
57,661,82,3,0
57,667,82,3,0
57,711,58,2,1
57,717,58,2,1
58,661,83,3,0
58,667,83,3,0
58,711,59,2,1
58,717,59,2,1
59,661,84,3,0
59,667,84,3,0
59,711,34,0,3
59,717,60,2,1
60,661,59,1,2
60,667,59,1,2
60,711,35,0,3
60,717,61,2,1
61,661,60,1,2
61,667,60,1,2
61,711,36,0,3
61,717,62,2,1
62,661,61,1,2
62,667,61,1,2
62,711,37,0,3
62,717,717,96,0
63,667,62,1,2
63,711,38,0,3
64,711,39,0,3
65,711,40,0,3
66,711,41,0,3
67,711,42,0,3
68,667,69,2,1
68,711,43,0,3
69,661,70,2,1
69,667,70,2,1
69,711,44,0,3
69,717,68,1,2
70,661,71,2,1
70,667,71,2,1
70,711,45,0,3
70,717,69,1,2
71,661,72,2,1
71,667,72,2,1
71,711,46,0,3
71,717,70,1,2
72,661,97,3,0
72,667,97,3,0
72,711,47,0,3
72,717,71,1,2
73,661,98,3,0
73,667,98,3,0
73,711,72,1,2
73,717,72,1,2
74,661,99,3,0
74,667,99,3,0
74,711,73,1,2
74,717,73,1,2
75,667,100,2,0
75,711,99,3,2
76,711,75,1,1
77,711,76,1,2
78,711,79,2,1
79,711,80,2,1
80,667,105,3,0
80,711,81,2,1
81,661,106,3,0
81,667,106,3,0
81,711,82,2,1
81,717,82,2,1
82,661,107,3,0
82,667,107,3,0
82,711,83,2,1
82,717,83,2,1
83,661,108,3,0
83,667,108,3,0
83,711,84,2,1
83,717,84,2,1
84,661,109,3,0
84,667,109,3,0
84,711,109,3,0
84,717,59,0,3
85,661,84,1,2
85,667,84,1,2
85,711,110,3,0
85,717,60,0,3
86,661,85,1,2
86,667,85,1,2
86,711,111,3,0
86,717,61,0,3
87,661,86,1,2
87,667,86,1,2
87,711,112,3,0
87,717,62,0,3
88,667,87,1,2
88,711,113,3,0
89,711,114,3,0
90,711,115,3,0
91,711,116,3,0
92,711,117,3,0
93,667,94,2,1
93,711,118,3,0
94,661,95,2,1
94,667,95,2,1
94,711,119,3,0
94,717,69,0,3
95,661,96,2,1
95,667,96,2,1
95,711,120,3,0
95,717,70,0,3
96,661,97,2,1
96,667,97,2,1
96,711,121,3,0
96,717,71,0,3
97,661,122,3,0
97,667,122,3,0
97,711,122,3,0
97,717,72,0,3
98,661,123,3,0
98,667,123,3,0
98,711,97,1,2
98,717,97,1,2
99,661,124,3,0
99,667,124,3,0
99,711,98,1,2
99,717,98,1,2
100,667,125,2,0
100,711,124,3,2
101,711,100,1,1
102,711,101,1,2
103,711,104,2,1
104,711,105,2,1
105,667,130,3,0
105,711,106,2,1
106,661,131,3,0
106,667,131,3,0
106,711,107,2,1
106,717,107,2,1
107,661,132,3,0
107,667,132,3,0
107,711,108,2,1
107,717,108,2,1
108,661,133,3,0
108,667,133,3,0
108,711,109,2,1
108,717,109,2,1
109,661,134,3,0
109,667,134,3,0
109,711,134,3,0
109,717,84,0,3
110,661,109,1,2
110,667,109,1,2
110,711,135,3,0
110,717,85,0,3
111,661,110,1,2
111,667,110,1,2
111,711,136,3,0
111,717,86,0,3
112,661,111,1,2
112,667,111,1,2
112,711,137,3,0
112,717,87,0,3
113,667,112,1,2
113,711,138,3,0
114,711,139,3,0
115,711,140,3,0
116,711,141,3,0
117,711,142,3,0
118,667,119,2,1
118,711,143,3,0
119,661,120,2,1
119,667,120,2,1
119,711,144,3,0
119,717,94,0,3
120,661,121,2,1
120,667,121,2,1
120,711,145,3,0
120,717,95,0,3
121,661,122,2,1
121,667,122,2,1
121,711,146,3,0
121,717,96,0,3
122,661,147,3,0
122,667,147,3,0
