0,643,688,2.0,0,12000000000,,handover_eval
1,629,648,2.0,10000000000,12000000000,,handover_eval
2,701,706,2.0,20000000000,12000000000,,handover_eval
3,712,718,2.0,30000000000,12000000000,,handover_eval
4,650,629,2.0,40000000000,12000000000,,handover_eval
5,679,702,2.0,50000000000,12000000000,,handover_eval
6,636,637,2.0,60000000000,12000000000,,handover_eval
7,668,679,2.0,70000000000,12000000000,,handover_eval
8,655,651,2.0,80000000000,12000000000,,handover_eval
9,686,693,2.0,90000000000,12000000000,,handover_eval
10,641,635,2.0,100000000000,12000000000,,handover_eval
11,682,721,2.0,110000000000,12000000000,,handover_eval
12,647,681,2.0,120000000000,12000000000,,handover_eval
13,627,645,2.0,130000000000,12000000000,,handover_eval
14,718,675,2.0,140000000000,12000000000,,handover_eval
15,657,681,2.0,150000000000,12000000000,,handover_eval
16,646,672,2.0,160000000000,12000000000,,handover_eval
17,696,693,2.0,170000000000,12000000000,,handover_eval
18,694,663,2.0,180000000000,12000000000,,handover_eval
19,663,671,2.0,190000000000,12000000000,,handover_eval
20,645,650,2.0,200000000000,12000000000,,handover_eval
21,665,668,2.0,210000000000,12000000000,,handover_eval
22,670,679,2.0,220000000000,12000000000,,handover_eval
23,718,703,2.0,230000000000,12000000000,,handover_eval
24,650,711,2.0,240000000000,12000000000,,handover_eval
25,628,678,2.0,250000000000,12000000000,,handover_eval
26,643,628,2.0,260000000000,12000000000,,handover_eval
27,697,627,2.0,270000000000,12000000000,,handover_eval
28,649,663,2.0,280000000000,12000000000,,handover_eval
29,630,710,2.0,290000000000,12000000000,,handover_eval
30,633,710,2.0,300000000000,12000000000,,handover_eval
31,671,702,2.0,310000000000,12000000000,,handover_eval
32,703,700,2.0,320000000000,12000000000,,handover_eval
33,690,655,2.0,330000000000,12000000000,,handover_eval
34,673,627,2.0,340000000000,12000000000,,handover_eval
35,628,684,2.0,350000000000,12000000000,,handover_eval
36,706,675,2.0,360000000000,12000000000,,handover_eval
37,709,699,2.0,370000000000,12000000000,,handover_eval
38,707,633,2.0,380000000000,12000000000,,handover_eval
39,690,643,2.0,390000000000,12000000000,,handover_eval
40,676,687,2.0,400000000000,12000000000,,handover_eval
41,671,693,2.0,410000000000,12000000000,,handover_eval
42,690,677,2.0,420000000000,12000000000,,handover_eval
43,708,679,2.0,430000000000,12000000000,,handover_eval
44,642,715,2.0,440000000000,12000000000,,handover_eval
45,667,686,2.0,450000000000,12000000000,,handover_eval
46,651,712,2.0,460000000000,12000000000,,handover_eval
47,645,633,2.0,470000000000,12000000000,,handover_eval
48,697,658,2.0,480000000000,12000000000,,handover_eval
49,649,676,2.0,490000000000,12000000000,,handover_eval
