0,630,639,5000000,0,7626310815,7626310815,5000000,YES,handover_eval
1,662,674,5000000,3000000000,7845742933,4845742933,5000000,YES,handover_eval
2,704,654,5000000,6000000000,14854487589,8854487589,5000000,YES,handover_eval
3,640,655,5000000,9000000000,15840663409,6840663409,5000000,YES,handover_eval
4,640,717,5000000,12000000000,20491220995,8491220995,5000000,YES,handover_eval
5,706,684,5000000,15000000000,23253720645,8253720645,5000000,YES,handover_eval
6,684,670,5000000,18000000000,26173887834,8173887834,5000000,YES,handover_eval
7,662,659,5000000,21000000000,28893575833,7893575833,5000000,YES,handover_eval
8,695,639,5000000,24000000000,29327357258,5327357258,5000000,YES,handover_eval
9,689,720,5000000,27000000000,34977481696,7977481696,5000000,YES,handover_eval
10,697,674,5000000,30000000000,38936844417,8936844417,5000000,YES,handover_eval
11,696,667,5000000,33000000000,39465486612,6465486612,5000000,YES,handover_eval
12,641,713,5000000,36000000000,42301713327,6301713327,5000000,YES,handover_eval
13,649,660,5000000,39000000000,48591537226,9591537226,5000000,YES,handover_eval
14,659,720,5000000,42000000000,50318005471,8318005471,5000000,YES,handover_eval
15,670,700,5000000,45000000000,59239875539,14239875539,5000000,YES,handover_eval
16,668,700,5000000,48000000000,54891131097,6891131097,5000000,YES,handover_eval
17,694,668,5000000,51000000000,56021946287,5021946287,5000000,YES,handover_eval
18,705,716,5000000,54000000000,58486982773,4486982773,5000000,YES,handover_eval
19,701,633,5000000,57000000000,62084855314,5084855314,5000000,YES,handover_eval
20,708,694,5000000,60000000000,64317641212,4317641212,5000000,YES,handover_eval
21,645,673,5000000,63000000000,71542723505,8542723505,5000000,YES,handover_eval
22,657,661,5000000,66000000000,74873978761,8873978761,5000000,YES,handover_eval
23,682,647,5000000,69000000000,74790828377,5790828377,5000000,YES,handover_eval
24,665,655,5000000,72000000000,79466746564,7466746564,5000000,YES,handover_eval
25,669,629,5000000,75000000000,85662708334,10662708334,5000000,YES,handover_eval
26,637,659,5000000,78000000000,88396230492,10396230492,5000000,YES,handover_eval
27,657,701,5000000,81000000000,98166602008,17166602008,5000000,YES,handover_eval
28,657,667,5000000,84000000000,97295158132,13295158132,5000000,YES,handover_eval
29,649,653,5000000,87000000000,96376748556,9376748556,5000000,YES,handover_eval
30,692,717,5000000,90000000000,98978135884,8978135884,5000000,YES,handover_eval
31,687,716,5000000,93000000000,100401969354,7401969354,5000000,YES,handover_eval
32,712,652,5000000,96000000000,104692541908,8692541908,5000000,YES,handover_eval
33,647,692,5000000,99000000000,114169924057,15169924057,5000000,YES,handover_eval
34,649,697,5000000,102000000000,108308673242,6308673242,5000000,YES,handover_eval
35,651,679,5000000,105000000000,112134313709,7134313709,5000000,YES,handover_eval
36,723,687,5000000,108000000000,118925826578,10925826578,5000000,YES,handover_eval
37,675,633,5000000,111000000000,119730438101,8730438101,5000000,YES,handover_eval
38,653,658,5000000,114000000000,119998455326,5998455326,5000000,YES,handover_eval
39,649,635,5000000,117000000000,123636427401,6636427401,5000000,YES,handover_eval
40,722,679,5000000,120000000000,126193993109,6193993109,5000000,YES,handover_eval
41,712,658,5000000,123000000000,129597008315,6597008315,5000000,YES,handover_eval
42,626,661,5000000,126000000000,130806058500,4806058500,5000000,YES,handover_eval
43,688,716,5000000,129000000000,136036734701,7036734701,5000000,YES,handover_eval
44,627,644,5000000,132000000000,139237970021,7237970021,5000000,YES,handover_eval
45,645,635,5000000,135000000000,143821421231,8821421231,5000000,YES,handover_eval
46,718,711,5000000,138000000000,145361364508,7361364508,5000000,YES,handover_eval
47,708,642,5000000,141000000000,147865951723,6865951723,5000000,YES,handover_eval
48,704,700,5000000,144000000000,154278299217,10278299217,5000000,YES,handover_eval
49,698,710,5000000,147000000000,154697601922,7697601922,5000000,YES,handover_eval
50,671,661,5000000,150000000000,158853983880,8853983880,5000000,YES,handover_eval
51,660,701,5000000,153000000000,159118668498,6118668498,5000000,YES,handover_eval
52,720,653,5000000,156000000000,162656694223,6656694223,5000000,YES,handover_eval
53,648,650,5000000,159000000000,167386267381,8386267381,5000000,YES,handover_eval
54,665,690,5000000,162000000000,168018867360,6018867360,5000000,YES,handover_eval
55,721,635,5000000,165000000000,175108976711,10108976711,5000000,YES,handover_eval
56,721,722,5000000,168000000000,173923851116,5923851116,5000000,YES,handover_eval
57,687,714,5000000,171000000000,181064707473,10064707473,5000000,YES,handover_eval
58,719,649,5000000,174000000000,182997115648,8997115648,5000000,YES,handover_eval
59,693,709,5000000,177000000000,189559123674,12559123674,5000000,YES,handover_eval
60,652,653,5000000,180000000000,196947688924,16947688924,5000000,YES,handover_eval
61,642,653,5000000,183000000000,190592247068,7592247068,5000000,YES,handover_eval
62,650,694,5000000,186000000000,192423705197,6423705197,5000000,YES,handover_eval
63,644,677,5000000,189000000000,194171674807,5171674807,5000000,YES,handover_eval
64,635,695,5000000,192000000000,196343120428,4343120428,5000000,YES,handover_eval
65,714,664,5000000,195000000000,205739103383,10739103383,5000000,YES,handover_eval
66,685,722,5000000,198000000000,206990505455,8990505455,5000000,YES,handover_eval
67,660,634,5000000,201000000000,209361839340,8361839340,5000000,YES,handover_eval
68,687,719,5000000,204000000000,211660848504,7660848504,5000000,YES,handover_eval
69,673,671,5000000,207000000000,214845690175,7845690175,5000000,YES,handover_eval
70,711,664,5000000,210000000000,216401858503,6401858503,5000000,YES,handover_eval
71,684,642,5000000,213000000000,217488829040,4488829040,5000000,YES,handover_eval
72,651,681,5000000,216000000000,220654433514,4654433514,5000000,YES,handover_eval
73,633,694,5000000,219000000000,225637827077,6637827077,5000000,YES,handover_eval
74,697,661,5000000,222000000000,226896679440,4896679440,5000000,YES,handover_eval
75,653,687,5000000,225000000000,231627874542,6627874542,5000000,YES,handover_eval
76,627,724,5000000,228000000000,233683530785,5683530785,5000000,YES,handover_eval
77,687,651,5000000,231000000000,238802190506,7802190506,5000000,YES,handover_eval
78,632,711,5000000,234000000000,241043510331,7043510331,5000000,YES,handover_eval
79,627,631,5000000,237000000000,244396581065,7396581065,5000000,YES,handover_eval
80,654,658,5000000,240000000000,249982464086,9982464086,5000000,YES,handover_eval
81,668,694,5000000,243000000000,250980865595,7980865595,5000000,YES,handover_eval
82,639,662,5000000,246000000000,252788031491,6788031491,5000000,YES,handover_eval
83,707,629,5000000,249000000000,257312263659,8312263659,5000000,YES,handover_eval
84,685,690,5000000,252000000000,259825791352,7825791352,5000000,YES,handover_eval
85,693,627,5000000,255000000000,275450481523,20450481523,5000000,YES,handover_eval
86,724,627,5000000,258000000000,276474917011,18474917011,5000000,YES,handover_eval
87,679,628,5000000,261000000000,273245710818,12245710818,5000000,YES,handover_eval
88,655,722,5000000,264000000000,270179925527,6179925527,5000000,YES,handover_eval
