62,688,626,2.000000,620000000000,12000000000,2.000000,1.962667,2000,3000000,2944000,handover_eval
63,701,647,2.000000,630000000000,12000000000,2.000000,1.962667,2000,3000000,2944000,handover_eval
64,655,720,2.000000,640000000000,12000000000,2.000000,1.962667,2000,3000000,2944000,handover_eval
65,660,663,2.000000,650000000000,12000000000,1.941000,1.904768,1941,2911500,2857152,handover_eval
66,669,651,2.000000,660000000000,12000000000,1.961000,1.924395,1961,2941500,2886592,handover_eval
67,666,711,2.000000,670000000000,12000000000,2.000000,1.962667,2000,3000000,2944000,handover_eval
68,672,650,2.000000,680000000000,12000000000,2.000000,1.962667,2000,3000000,2944000,handover_eval
69,642,659,2.000000,690000000000,12000000000,2.000000,1.962667,2000,3000000,2944000,handover_eval
70,677,676,2.000000,700000000000,12000000000,2.000000,1.962667,2000,3000000,2944000,handover_eval
71,645,643,2.000000,710000000000,12000000000,2.000000,1.962667,2000,3000000,2944000,handover_eval
72,646,711,2.000000,720000000000,12000000000,2.000000,1.962667,2000,3000000,2944000,handover_eval
73,719,658,2.000000,730000000000,12000000000,2.000000,1.962667,2000,3000000,2944000,handover_eval
74,654,681,2.000000,740000000000,12000000000,2.000000,1.962667,2000,3000000,2944000,handover_eval
75,688,709,2.000000,750000000000,12000000000,2.000000,1.962667,2000,3000000,2944000,handover_eval
76,696,645,2.000000,760000000000,12000000000,1.981000,1.944021,1981,2971500,2916032,handover_eval
77,694,645,2.000000,770000000000,12000000000,1.950000,1.913600,1950,2925000,2870400,handover_eval
78,665,639,2.000000,780000000000,12000000000,2.000000,1.962667,2000,3000000,2944000,handover_eval
79,637,699,2.000000,790000000000,12000000000,1.939000,1.902805,1939,2908500,2854208,handover_eval
80,708,695,2.000000,800000000000,12000000000,2.000000,1.962667,2000,3000000,2944000,handover_eval
81,697,668,2.000000,810000000000,12000000000,1.960000,1.923413,1960,2940000,2885120,handover_eval
82,666,723,2.000000,820000000000,12000000000,2.000000,1.962667,2000,3000000,2944000,handover_eval
83,686,698,2.000000,830000000000,12000000000,2.000000,1.962667,2000,3000000,2944000,handover_eval
84,686,694,2.000000,840000000000,12000000000,2.000000,1.962667,2000,3000000,2944000,handover_eval
85,640,718,2.000000,850000000000,12000000000,2.000000,1.962667,2000,3000000,2944000,handover_eval
86,697,721,2.000000,860000000000,12000000000,2.000000,1.962667,2000,3000000,2944000,handover_eval
87,656,650,2.000000,870000000000,12000000000,1.932000,1.895936,1932,2898000,2843904,handover_eval
88,690,702,2.000000,880000000000,12000000000,2.000000,1.962667,2000,3000000,2944000,handover_eval
89,630,650,2.000000,890000000000,12000000000,2.000000,1.962667,2000,3000000,2944000,handover_eval
90,629,678,2.000000,900000000000,12000000000,2.000000,1.962667,2000,3000000,2944000,handover_eval
91,701,713,2.000000,910000000000,12000000000,2.000000,1.962667,2000,3000000,2944000,handover_eval
92,712,679,2.000000,920000000000,12000000000,2.000000,1.962667,2000,3000000,2944000,handover_eval
93,685,704,2.000000,930000000000,12000000000,2.000000,1.962667,2000,3000000,2944000,handover_eval
94,714,718,2.000000,940000000000,12000000000,2.000000,1.962667,2000,3000000,2944000,handover_eval
95,681,716,2.000000,950000000000,12000000000,1.974000,1.937152,1974,2961000,2905728,handover_eval
96,708,665,2.000000,960000000000,12000000000,1.947000,1.910656,1947,2920500,2865984,handover_eval
97,696,657,2.000000,970000000000,12000000000,2.000000,1.962667,2000,3000000,2944000,handover_eval
98,692,717,2.000000,980000000000,12000000000,2.000000,1.962667,2000,3000000,2944000,handover_eval
99,691,708,2.000000,990000000000,12000000000,1.945000,1.908693,1945,2917500,2863040,handover_eval
100,672,639,2.000000,1000000000000,12000000000,2.000000,1.962667,2000,3000000,2944000,handover_eval
101,630,664,2.000000,1010000000000,12000000000,1.954000,1.917525,1954,2931000,2876288,handover_eval
102,647,687,2.000000,1020000000000,12000000000,2.000000,1.962667,2000,3000000,2944000,handover_eval
103,647,717,2.000000,1030000000000,12000000000,1.973000,1.936171,1973,2959500,2904256,handover_eval
104,632,643,2.000000,1040000000000,12000000000,2.000000,1.962667,2000,3000000,2944000,handover_eval
105,709,712,2.000000,1050000000000,12000000000,1.967000,1.930283,1967,2950500,2895424,handover_eval
106,639,688,2.000000,1060000000000,12000000000,2.000000,1.962667,2000,3000000,2944000,handover_eval
107,639,692,2.000000,1070000000000,12000000000,2.000000,1.962667,2000,3000000,2944000,handover_eval
108,721,637,2.000000,1080000000000,12000000000,2.000000,1.962667,2000,3000000,2944000,handover_eval
109,669,664,2.000000,1090000000000,12000000000,1.951000,1.914581,1951,2926500,2871872,handover_eval
110,664,692,2.000000,1100000000000,12000000000,2.000000,1.962667,2000,3000000,2944000,handover_eval
111,686,651,2.000000,1110000000000,12000000000,2.000000,1.962667,2000,3000000,2944000,handover_eval
112,634,722,2.000000,1120000000000,12000000000,2.000000,1.962667,2000,3000000,2944000,handover_eval
113,709,684,2.000000,1130000000000,12000000000,2.000000,1.962667,2000,3000000,2944000,handover_eval
114,684,692,2.000000,1140000000000,12000000000,2.000000,1.962667,2000,3000000,2944000,handover_eval
115,713,656,2.000000,1150000000000,12000000000,2.000000,1.962667,2000,3000000,2944000,handover_eval
116,715,657,2.000000,1160000000000,12000000000,2.000000,1.962667,2000,3000000,2944000,handover_eval
117,691,669,2.000000,1170000000000,12000000000,2.000000,1.962667,2000,3000000,2944000,handover_eval
118,664,683,2.000000,1180000000000,12000000000,1.948000,1.911637,1948,2922000,2867456,handover_eval
119,704,684,2.000000,1190000000000,12000000000,1.912800,1.877094,1594,2391000,2346368,handover_eval
