time_ns,gs_id,sat_id,distance_m,elevation_angle_deg,azimuth_angle_deg,distance_rate_m_per_s,time_to_loss_s,signal_margin_percent,estimated_snr_db,path_loss_db,bandwidth_available_mbps,utilization_percent,num_active_connections,estimated_queue_latency_ms,hops_to_destination,num_satellite_alternatives,connection_stability_score,orbit_phase_percent,connection_age_s,gs_latitude_deg,gs_longitude_deg,sat_latitude_deg,sat_longitude_deg,visible
0,7,95,587735.5625,71.85375399307422,321.0203936322167,-2050.50927734375,inf,46.56949431818182,-136.77458324172068,176.77458324172068,10.0,0.0,0,0.0,13,4,0.0,88.96380209836819,0.0,-37.814,144.96332,-36.460451374498504,143.7794981800004,1
0,7,501,660901.25,56.17478154574315,327.7334587183421,874.6251220703125,502.0422337751009,39.91806818181818,-137.79367531426738,177.79367531426738,10.0,0.0,0,0.0,3,4,0.0,28.11837655863398,0.0,-37.814,144.96332,-35.052028801601445,142.9787268017081,1
0,7,525,923924.3125,34.27567534959194,194.7872552790072,-4331.40771484375,inf,16.00688068181818,-140.70367175776326,180.70367175776326,10.0,50.0,1,500.0,1,4,0.0,5.301451012474881,0.0,-37.814,144.96332,-43.73914150126556,142.7323208972107,1
0,8,139,1004836.125,29.777459611288702,208.40876984265535,2193.8251953125,43.37805728703209,8.651261363636365,-141.43284864980154,181.43284864980154,5.0,33.333333333333336,2,333.33333333333337,17,4,0.0,4.315797198878715,0.0,36.676721,116.997142,30.07463772698137,113.02661925334215,1
0,8,163,698942.625,50.82025816100624,326.9519484735092,-4103.24072265625,inf,36.45976136363637,-138.27977438313795,178.27977438313795,5.0,33.333333333333336,2,333.33333333333337,15,4,0.0,81.49887687022523,0.0,36.676721,116.997142,39.544964803676265,114.41197969250668,1
0,8,333,780136.125,42.92015059336226,338.07482957460496,1333.7427978515625,239.8242566072315,29.07853409090909,-139.23435162505803,179.23435162505803,5.0,0.0,0,0.0,3,4,0.0,35.583286608578774,0.0,36.676721,116.997142,40.87673899370745,114.66118597456375,1
0,8,357,879467.4375,35.893279296009815,199.08915430509137,-4949.876953125,inf,20.048414772727273,-140.2753391333327,180.2753391333327,5.0,33.333333333333336,2,333.33333333333337,1,4,0.0,96.85087197073577,0.0,36.676721,116.997142,30.902794748750832,114.74906318842514,1
0,9,276,778297.8125,43.51803461745391,252.44860017684695,-4201.63720703125,inf,29.24565340909091,-139.21386004499564,179.21386004499564,10.0,0.0,0,0.0,17,4,0.0,28.11837655863398,0.0,-33.92584,18.42322,-35.052028801601445,12.978694725006964,1
0,9,301,1001721.1875,30.27536674140429,102.76463568580235,3489.50439453125,28.16411770508801,8.934437500000003,-141.40588104222826,181.40588104222826,10.0,0.0,0,0.0,16,4,0.0,28.11837655863398,0.0,-33.92584,18.42322,-35.052028801601445,26.97869739132218,1
0,9,495,778718.4375,43.71855872620173,233.29256966835916,-1020.6575317382812,inf,29.20741477272727,-139.21855299848008,179.21855299848008,10.0,0.0,0,0.0,3,4,0.0,88.96380209836819,0.0,-33.92584,18.42322,-36.460451374498504,13.77949342405594,1
0,9,519,1091880.625,26.579016919207838,346.6919874767898,-5330.01708984375,inf,0.7381250000000006,-142.15444704215133,182.15444704215133,10.0,50.0,1,500.0,1,4,0.0,50.23138746052518,0.0,-33.92584,18.42322,-25.860055839246662,16.357447580986996,1
0,10,205,619159.5,61.26383938310376,163.7208911600129,-2046.3975830078125,inf,43.71277272727273,-137.22699466586266,177.22699466586266,10.0,0.0,0,0.0,22,3,0.0,51.217031313428805,0.0,12.00012,8.51672,9.562614031439168,9.216866440558539,1
0,10,541,965338.1875,31.382147669986082,234.03140489125778,265.3138122558594,507.5567357576425,12.241982954545449,-141.08453358161495,181.08453358161495,10.0,50.0,1,500.0,3,3,0.0,65.8651321653752,0.0,12.00012,8.51672,7.865562178369351,2.938938405746103,1
0,10,565,975761.5625,30.93095903379338,355.9460195379433,-4864.27490234375,inf,11.294403409090915,-141.17781797375187,181.17781797375187,10.0,50.0,1,500.0,1,3,0.0,43.04821183672173,0.0,12.00012,8.51672,18.850849118635168,7.999474867236621,1
0,11,113,755692.1875,45.10831097700256,202.50964473954207,1576.8453369140625,218.35230408444596,31.30071022727273,-138.95784249704838,178.95784249704838,10.0,0.0,0,0.0,3,5,0.0,81.49887687022523,0.0,43.82532,87.603835,39.544964803676265,85.41198685406218,1
0,11,137,821956.6875,40.0798744836204,322.81055889292037,-4767.802734375,inf,25.276664772727276,-139.68792251399742,179.68792251399742,10.0,50.0,1,500.0,1,5,0.0,42.766462232382224,0.0,43.82532,87.603835,47.70980708845536,82.92238290159253,1
0,11,162,1048374.8125,28.257998653054738,54.75985663275623,3274.71533203125,15.764786329680076,4.693198863636361,-141.80127541578204,181.80127541578204,10.0,0.0,0,0.0,2,5,0.0,42.766462232382224,0.0,43.82532,87.603835,47.70980708845536,96.92237873771857,1
0,11,259,771859.8125,43.837318640395324,7.320985219428711,2741.391845703125,119.6983889823445,29.830926136363633,-139.14171244129238,179.14171244129238,10.0,0.0,0,0.0,9,5,0.0,58.400206937232255,0.0,43.82532,87.603835,48.22137118181639,88.48537390508199,1
0,11,283,662298.625,55.302819105731814,208.0730250638142,-3473.9921875,inf,39.79103409090909,-137.81202091688485,177.81202091688485,10.0,0.0,0,0.0,11,5,0.0,35.583286608578774,0.0,43.82532,87.603835,40.87673899370745,85.6611863059301,1
0,12,189,821492.5625,39.73503530789938,154.05562706931127,4925.77099609375,56.540882172732516,25.31885795454546,-139.6830165655655,179.6830165655655,10.0,0.0,0,0.0,2,4,0.0,4.315797198878715,0.0,34.9769,138.3831,30.07463772698137,141.0266177557834,1
0,12,213,908286.375,34.586602636083846,38.74431636878903,110.29075622558594,1738.2565099823396,17.428511363636368,-140.5553998383922,180.5553998383922,10.0,0.0,0,0.0,2,4,0.0,81.49887687022523,0.0,34.9769,138.3831,39.544964803676265,143.41197936114034,1
0,12,383,1016778.9375,29.335457579529663,32.89847357139101,5659.583984375,14.704448724456958,7.565551136363635,-141.5354746739531,181.5354746739531,10.0,50.0,1,500.0,14,4,0.0,35.583286608578774,0.0,34.9769,138.3831,40.87673899370745,143.66118564319743,1
0,12,407,884600.375,35.60286306759546,129.43663367772885,-16.750308990478516,inf,19.581784090909093,-140.32588623152463,180.32588623152463,10.0,0.0,0,0.0,16,4,0.0,96.85087197073577,0.0,34.9769,138.3831,30.902794748750832,143.7490628570588,1
0,13,387,1007649.25,29.940072755048362,276.0258394558407,-5050.001953125,inf,8.39552272727273,-141.45713156833222,181.45713156833222,10.0,0.0,0,0.0,4,7,0.0,42.766462232382224,0.0,47.626353,-122.333144,47.70980708845536,-133.07762993934423,1
0,13,412,613673.625,64.20183159420641,82.06061110382285,2433.52001953125,199.84482194384302,44.21148863636364,-137.14969301269196,177.14969301269196,10.0,0.0,0,0.0,3,7,0.0,42.766462232382224,0.0,47.626353,-122.333144,47.70980708845536,-119.07762727302902,1
0,13,436,827734.5,39.76368112127841,336.293652842849,-3128.186279296875,inf,24.751409090909092,-139.74876498840297,179.74876498840297,10.0,50.0,1,500.0,1,7,0.0,19.949541903728747,0.0,47.626353,-122.333144,52.23078784726225,-125.79271409514871,1
0,13,485,835676.4375,39.20087353366936,16.31670721013516,2306.3896484375,114.60490324307091,24.029414772727275,-139.83170699059957,179.83170699059957,10.0,0.0,0,0.0,4,7,0.0,97.13262157507526,0.0,47.626353,-122.333144,52.5776692495451,-119.85380997030927,1
0,13,509,693126.125,51.65796378723538,284.4161531153111,-3311.73876953125,inf,36.988534090909084,-138.2071892165083,178.2071892165083,10.0,0.0,0,0.0,6,7,0.0,58.400206937232255,0.0,47.626353,-122.333144,48.22137118181639,-127.5145911245306,1
0,13,534,887531.375,35.847909764448005,79.31380271777803,5030.01904296875,42.24012338422473,19.31532954545454,-140.354618142392,180.354618142392,10.0,0.0,0,0.0,7,7,0.0,58.400206937232255,0.0,47.626353,-122.333144,48.22137118181639,-113.51461577897206,1
0,13,558,1064838.625,27.423651772349952,144.67193069695423,-814.7344360351562,inf,3.196488636363637,-141.9366197679348,181.9366197679348,10.0,50.0,1,500.0,9,7,0.0,35.583286608578774,0.0,47.626353,-122.333144,40.87673899370745,-116.33880337812394,1
0,14,152,616971.6875,62.93533693716762,194.3549999271938,-2794.785400390625,inf,43.91166477272728,-137.19624854771862,177.19624854771862,5.0,0.0,0,0.0,20,2,0.0,50.935281709089296,0.0,-22.910942,-47.065587,-25.03303092133213,-47.700914182156,1
0,14,419,875270.75,36.602556875275205,122.99750015845602,5067.2958984375,44.34894951946565,20.429931818181824,-140.23379215586232,180.23379215586232,5.0,0.0,0,0.0,2,2,0.0,50.23138746052518,0.0,-22.910942,-47.065587,-25.860055839246662,-41.6425807845843,1
0,15,13,587341.0,70.30781580652271,36.839062420570656,-124.66425323486328,inf,46.60536363636364,-136.7687502150593,176.7687502150593,10.0,50.0,1,500.0,13,3,0.0,81.49887687022523,0.0,38.41273,27.13838,39.544964803676265,28.411981852798093,1
0,15,183,634998.3125,59.52501665439109,8.527637174054428,2533.941162109375,183.50926787617678,42.27288068181818,-137.44639527195588,177.44639527195588,10.0,50.0,1,500.0,1,3,0.0,35.583286608578774,0.0,38.41273,27.13838,40.87673899370745,27.66118696866278,1
0,15,207,1025089.1875,28.808727051116623,169.28746801281665,-3622.349365234375,inf,6.810073863636368,-141.60617690200814,181.60617690200814,10.0,50.0,1,500.0,3,3,0.0,96.85087197073577,0.0,38.41273,27.13838,30.902794748750832,28.749061933621974,1
0,16,56,616747.5625,61.92363565692699,27.87832892766124,3129.251953125,154.43065778624958,43.93203977272727,-137.19309268379487,177.19309268379487,5.0,0.0,0,0.0,21,3,0.0,74.03395164208229,0.0,18.489591,-69.901805,20.50345095436019,-68.70257108740796,1
0,16,415,1048428.8125,27.890734258741276,274.7802861587972,-3717.037353515625,inf,4.688289772727272,-141.80172279963332,181.80172279963332,5.0,33.333333333333336,2,333.33333333333337,1,3,0.0,43.04821183672173,0.0,18.489591,-69.901805,18.850849118635168,-78.00052809511384,1
0,16,440,853439.625,37.47645567391624,84.27978054629502,2879.084228515625,85.63847231628912,22.41457954545455,-140.01439991235827,180.01439991235827,5.0,0.0,0,0.0,2,3,0.0,43.04821183672173,0.0,18.489591,-69.901805,18.850849118635168,-64.00052542879862,1
0,17,80,728422.25,46.85568851765068,101.70302621329644,1728.36962890625,214.98743311935104,33.77979545454546,-138.6386079098191,178.6386079098191,10.0,50.0,1,500.0,1,2,0.0,51.217031313428805,0.0,10.48801,-66.87919,9.562614031439168,-62.783126171513885,1
0,17,416,674415.5,53.17689882090325,220.26674322298453,1095.5848388671875,388.45417068754415,38.689499999999995,-137.96949470997944,177.96949470997944,10.0,0.0,0,0.0,24,2,0.0,65.8651321653752,0.0,10.48801,-66.87919,7.865562178369351,-69.06106039618525,1
0,18,180,802408.8125,40.64025393897951,305.578264824545,43.77397155761719,6798.359319722626,27.053744318181817,-139.47885764277123,179.47885764277123,10.0,0.0,0,0.0,23,2,0.0,51.217031313428805,0.0,6.68848,-1.62443,9.562614031439168,-5.783130561759905,1
0,18,541,774560.8125,43.036110129996146,74.66010796830321,1639.6851806640625,198.47662913450196,29.585380681818187,-139.17205426600677,179.17205426600677,10.0,50.0,1,500.0,1,2,0.0,65.8651321653752,0.0,6.68848,-1.62443,7.865562178369351,2.938938405746103,1
0,19,213,700979.8125,50.5879873329962,154.3888036970245,3846.239990234375,103.74292517188591,36.274562499999995,-138.30505406694544,178.30505406694544,10.0,0.0,0,0.0,13,4,0.0,81.49887687022523,0.0,43.06417,141.34694,39.544964803676265,143.41197936114034,1
0,19,237,797793.125,41.84630483695827,348.7644307955117,-3211.7197265625,inf,27.47335227272727,-139.42874963767952,179.42874963767952,10.0,0.0,0,0.0,11,4,0.0,42.766462232382224,0.0,43.06417,141.34694,47.70980708845536,139.92238107266746,1
0,19,359,896717.5,35.316924028182044,27.05269053814822,4567.154296875,44.50966330152075,18.48022727272727,-140.44405675610182,180.44405675610182,10.0,0.0,0,0.0,3,4,0.0,58.400206937232255,0.0,43.06417,141.34694,48.22137118181639,145.48537890634609,1
0,19,383,633953.75,59.707027535393586,138.63259547055893,54.436397552490234,8561.29852366912,42.3678409090909,-137.4320953517107,177.4320953517107,10.0,50.0,1,500.0,1,4,0.0,35.583286608578774,0.0,43.06417,141.34694,40.87673899370745,143.66118564319743,1
0,20,41,695610.375,50.608102240101886,213.27090830522062,1649.5426025390625,245.1525801016247,36.762693181818186,-138.23826486599242,178.23826486599242,5.0,0.0,0,0.0,24,2,0.0,65.8651321653752,0.0,10.9925,76.96139,7.865562178369351,74.93893678079064,1
0,20,330,750056.875,44.85058403395588,107.65091886708362,1321.1546630859375,264.8767284994529,31.813011363636367,-138.8928277715523,178.8928277715523,5.0,33.333333333333336,2,333.33333333333337,1,2,0.0,51.217031313428805,0.0,10.9925,76.96139,9.562614031439168,81.21687100546201,1
0,21,11,790410.0625,42.52046499860604,272.1844591043555,-4768.91455078125,inf,28.144539772727274,-139.34799305877078,179.34799305877078,10.0,0.0,0,0.0,4,7,0.0,19.949541903728747,0.0,52.4814,-1.8998,52.23078784726225,-9.792719689482313,1
0,21,36,706651.0625,50.330636050353874,88.80168679573445,4240.31591796875,92.76406407200598,35.75899431818181,-138.3750441744671,178.3750441744671,10.0,50.0,1,500.0,3,7,0.0,19.949541903728747,0.0,52.4814,-1.8998,52.23078784726225,4.2072799886251415,1
0,21,60,596799.8125,68.38658604583567,279.6071808452452,-2376.465087890625,inf,45.74547159090909,-136.90751740912498,176.90751740912498,10.0,50.0,1,500.0,1,7,0.0,97.13262157507526,0.0,52.4814,-1.8998,52.5776692495451,-4.8538081930988,1
0,21,84,1071906.625,27.304726226068983,243.1012130901177,-5884.83349609375,inf,2.5539431818181857,-141.99408295113383,181.99408295113383,10.0,0.0,0,0.0,3,7,0.0,58.400206937232255,0.0,52.4814,-1.8998,48.22137118181639,-12.514618375624094,1
0,21,85,1016778.375,29.600253768367303,83.13272540727225,5724.27978515625,14.538357334629893,7.565602272727268,-141.53546986876478,181.53546986876478,10.0,50.0,1,500.0,2,7,0.0,97.13262157507526,0.0,52.4814,-1.8998,52.5776692495451,10.146192224314227,1
0,21,109,772752.5,43.7663290692568,150.79590562754436,14.276947021484375,22921.39205304525,29.749772727272727,-139.15175222397033,179.15175222397033,10.0,50.0,1,500.0,4,7,0.0,58.400206937232255,0.0,52.4814,-1.8998,48.22137118181639,1.4853845041345333,1
0,21,612,788148.375,42.59781006076726,197.7631140588684,990.4674682617188,314.8529709383621,28.350147727272724,-139.32310353805832,179.32310353805832,10.0,0.0,0,0.0,6,7,0.0,42.766462232382224,0.0,52.4814,-1.8998,47.70980708845536,-4.077616104308443,1
0,22,277,691914.1875,51.54132806187366,278.4322517042196,-2024.0430908203125,inf,37.098710227272726,-138.19198856427477,178.19198856427477,10.0,0.0,0,0.0,19,2,0.0,50.935281709089296,0.0,-25.74486,28.18783,-25.03303092133213,24.299087821426532,1
0,22,544,602435.875,66.69914000005983,97.85200163470317,1927.4715576171875,258.1434330554311,45.23310227272728,-136.98916037189758,176.98916037189758,10.0,50.0,1,500.0,1,2,0.0,50.23138746052518,0.0,-25.74486,28.18783,-25.860055839246662,30.357421218998237,1
0,23,104,608232.75,63.54449418848438,72.17913737494446,2345.951171875,209.6238216275215,44.70611363636363,-137.07233986503329,177.07233986503329,10.0,50.0,1,500.0,1,2,0.0,12.48461667558579,0.0,-3.10194,-60.025,-2.394696766405028,-57.88859212171524,1
0,23,417,556751.9375,82.44321781055946,249.40979437359493,-197.76365661621094,inf,49.3861875,-136.30417858984862,176.30417858984862,10.0,0.0,0,0.0,25,2,0.0,88.68205249402868,0.0,-3.10194,-60.025,-3.2956858028416276,-60.592752806582496,1
0,24,139,753305.9375,45.088510258598696,173.55917760276932,3851.496826171875,90.01540911162849,31.51764204545454,-138.93037165916954,178.93037165916954,5.0,33.333333333333336,2,333.33333333333337,3,4,0.0,4.315797198878715,0.0,34.618562,112.456179,30.07463772698137,113.02661925334215,1
0,24,163,830503.5,39.304986107187865,16.47091922121571,-2028.4111328125,inf,24.499681818181816,-139.77777318959306,179.77777318959306,5.0,33.333333333333336,2,333.33333333333337,1,4,0.0,81.49887687022523,0.0,34.618562,112.456179,39.544964803676265,114.41197969250668,1
0,24,333,949839.0,32.3567473626552,14.534845751914942,4644.505859375,32.33088826810239,13.651000000000002,-140.94394380003786,180.94394380003786,5.0,0.0,0,0.0,13,4,0.0,35.583286608578774,0.0,34.618562,112.456179,40.87673899370745,114.66118597456375,1
0,24,357,724047.4375,47.645511102703445,150.84471415935326,-1536.57470703125,inf,34.177505681818175,-138.5862842657531,178.5862842657531,5.0,33.333333333333336,2,333.33333333333337,15,4,0.0,96.85087197073577,0.0,34.618562,112.456179,30.902794748750832,114.74906318842514,1
0,25,55,664775.6875,54.082042319902506,245.83787864524507,-3383.83837890625,inf,39.56584659090909,-137.8444464054742,177.8444464054742,5.0,0.0,0,0.0,22,2,0.0,51.217031313428805,0.0,10.96389,-74.79639,9.562614031439168,-77.7831300040215,1
0,25,416,926480.1875,33.28510667464333,117.69338015469921,4996.30322265625,34.72964004929817,15.774528409090905,-140.72766657867606,180.72766657867606,5.0,0.0,0,0.0,2,2,0.0,65.8651321653752,0.0,10.96389,-74.79639,7.865562178369351,-69.06106039618525,1
0,26,132,973638.75,31.048079702586172,246.8418618117236,-5372.1357421875,inf,11.487386363636364,-141.15890085111945,181.15890085111945,10.0,0.0,0,0.0,15,4,0.0,96.85087197073577,0.0,34.01325,-6.83255,30.902794748750832,-14.250931863590436,1
0,26,157,914350.8125,33.96647951605463,116.12870675925436,1206.2059326171875,153.91168496177454,16.877198863636366,-140.6132009516254,180.6132009516254,10.0,0.0,0,0.0,16,4,0.0,96.85087197073577,0.0,34.01325,-6.83255,30.902794748750832,-0.25093624090780253,1
0,26,564,801304.25,41.19082865778507,138.021102294546,5040.40625,59.26025307979887,27.15415909090909,-139.466892772353,179.466892772353,10.0,0.0,0,0.0,2,4,0.0,4.315797198878715,0.0,34.01325,-6.83255,30.07463772698137,-2.9733732313335457,1
0,26,588,1039160.0,28.49393387755449,39.48286130864793,266.4295654296875,228.35303545190098,5.530909090909086,-141.72459227373747,181.72459227373747,10.0,0.0,0,0.0,2,4,0.0,81.49887687022523,0.0,34.01325,-6.83255,39.544964803676265,-0.5880160015665694,1
0,27,138,1008506.0625,29.772763856234317,265.68307524098714,-3668.3740234375,inf,8.317630681818178,-141.46451411393016,181.46451411393016,10.0,50.0,1,500.0,1,5,0.0,81.49887687022523,0.0,40.65222,109.82222,39.544964803676265,100.41198385638063,1
0,27,163,697548.5625,50.98591756913573,103.37049395574999,3841.102294921875,104.77498556392536,36.58649431818182,-138.26243280998068,178.26243280998068,10.0,33.333333333333336,2,333.33333333333337,2,5,0.0,81.49887687022523,0.0,40.65222,109.82222,39.544964803676265,114.41197969250668,1
0,27,187,1010404.375,29.808079349337866,5.854681489070843,-2096.863037109375,inf,8.145056818181818,-141.4808482092189,181.4808482092189,10.0,0.0,0,0.0,4,5,0.0,42.766462232382224,0.0,40.65222,109.82222,47.70980708845536,110.9223814040338,1
0,27,308,1051491.625,27.94473544186669,276.285058795221,-4619.275390625,inf,4.409852272727277,-141.82706020741955,181.82706020741955,10.0,0.0,0,0.0,13,5,0.0,35.583286608578774,0.0,40.65222,109.82222,40.87673899370745,99.66118897224531,1
0,27,333,700502.375,50.4973575528993,82.21407862428387,3527.58251953125,113.24968949360986,36.31796590909091,-138.29913609006144,178.29913609006144,10.0,0.0,0,0.0,14,5,0.0,35.583286608578774,0.0,40.65222,109.82222,40.87673899370745,114.66118597456375,1
0,28,155,891049.75,34.99340528795522,270.9733572814855,-3120.61962890625,inf,18.995477272727268,-140.3889829024685,180.3889829024685,10.0,0.0,0,0.0,23,3,0.0,51.217031313428805,0.0,9.571642,-13.647602,9.562614031439168,-19.783134081848768,1
0,28,180,1053545.75,27.49798813618179,88.98367035598027,3350.782470703125,13.863702107243054,4.223113636363641,-141.8440118387091,181.8440118387091,10.0,0.0,0,0.0,24,3,0.0,51.217031313428805,0.0,9.571642,-13.647602,9.562614031439168,-5.783130561759905,1
0,28,516,654842.4375,55.847694031675,122.60578880955579,3476.1953125,128.0588466647039,40.468869318181824,-137.713680176625,177.713680176625,10.0,50.0,1,500.0,1,3,0.0,65.8651321653752,0.0,9.571642,-13.647602,7.865562178369351,-11.061037153255844,1
0,29,45,786465.3125,43.07983700106257,190.4681031950796,2644.777587890625,118.54860270124395,28.50315340909091,-139.30453530025835,179.30453530025835,10.0,0.0,0,0.0,3,3,0.0,88.96380209836819,0.0,-31.947841,115.852514,-36.460451374498504,114.77948485098838,1
0,29,69,886438.0625,35.93657928025311,4.390918162197397,-3928.787353515625,inf,19.41472159090909,-140.343911765251,180.343911765251,10.0,50.0,1,500.0,1,3,0.0,50.23138746052518,0.0,-31.947841,115.852514,-25.860055839246662,116.3574224738014,1
0,29,451,698699.0,51.26460977783976,205.09845035951696,-3977.1259765625,inf,36.48190909090909,-138.27674628230488,178.27674628230488,10.0,0.0,0,0.0,17,3,0.0,28.11837655863398,0.0,-31.947841,115.852514,-35.052028801601445,113.97869981231774,1
